Reference Number,Easting,Northing,Number of Vehicles,Casualty Severity,Age of Casualty,Accident Date,Hours,Minuts,1st Road Class_A,1st Road Class_A(M),1st Road Class_B,1st Road Class_Motorway,1st Road Class_Unclassified,Road Surface_Dry,Road Surface_Frost / Ice,Road Surface_Wet / Damp,Lighting Conditions_Darkness: no street lighting,Lighting Conditions_Darkness: street lighting unknown,Lighting Conditions_Darkness: street lights present and lit,Lighting Conditions_Darkness: street lights present but unlit,Lighting Conditions_Daylight: street lights present,Weather Conditions_Fine with high winds,Weather Conditions_Fine without high winds,Weather Conditions_Fog or mist – if hazard,Weather Conditions_Raining with high winds,Weather Conditions_Raining without high winds,Casualty Class_Driver,Casualty Class_Passenger,Casualty Class_Pedestrian,Sex of Casualty_Female,Sex of Casualty_Male,Type of Vehicle_Agricultural vehicle (includes diggers etc.),Type of Vehicle_Bus or coach (17 or more passenger seats),Type of Vehicle_Car,Type of Vehicle_Goods vehicle 3.5 tonnes mgw and under,Type of Vehicle_Goods vehicle 7.5 tonnes mgw and over,Type of Vehicle_Goods vehicle over 3.5 tonnes and under 7.5 tonnes mgw,Type of Vehicle_M/cycle 50cc and under,Type of Vehicle_Minibus (8 – 16 passenger seats),Type of Vehicle_Motorcycle over 125cc and up to 500cc,Type of Vehicle_Motorcycle over 500cc,Type of Vehicle_Motorcycle over 50cc and up to 125cc,Type of Vehicle_Pedal cycle,Type of Vehicle_Ridden horse,Type of Vehicle_Taxi/Private hire car
110247304.0,430438.0,433457.0,1.0,2,33.0,2011-05-31,13,15,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110247304.0,430438.0,433457.0,1.0,2,72.0,2011-05-31,13,15,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110248080.0,430945.0,435170.0,1.0,1,11.0,2011-05-31,20,25,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110248080.0,430945.0,435170.0,1.0,1,12.0,2011-06-01,20,25,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110248080.0,430945.0,435170.0,1.0,0,10.0,2011-06-01,20,25,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110248584.0,428913.0,435504.0,2.0,2,24.0,2011-06-01,18,10,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110255704.0,430261.0,433537.0,1.0,1,33.0,2011-06-01,14,37,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110248900.0,430350.0,426478.1,3.0,2,38.0,2011-06-01,10,48,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110248900.0,430350.0,426478.1,3.0,2,11.0,2011-06-01,10,48,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110248900.0,430350.0,426478.1,3.0,2,23.0,2011-06-01,10,48,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110249090.0,430636.0,432678.0,2.0,2,15.0,2011-06-01,8,20,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110249400.0,431302.0,429114.0,3.0,2,43.0,2011-06-01,13,40,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110249400.0,431302.0,429114.0,3.0,2,61.0,2011-06-01,13,40,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110249784.0,432139.0,435845.0,2.0,2,20.0,2011-06-01,19,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110249820.0,424065.0,434463.0,2.0,2,62.0,2011-06-01,15,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110249820.0,424065.0,434463.0,2.0,2,17.0,2011-06-01,15,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110249830.0,425846.0,428416.0,1.0,1,64.0,2011-06-02,17,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110250616.0,429255.0,434610.0,2.0,2,21.0,2011-06-02,15,10,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110251360.0,429163.0,432178.0,2.0,2,32.0,2011-06-02,15,15,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110253100.0,424269.0,438225.0,2.0,2,14.0,2011-06-02,19,20,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110251450.0,428147.0,435835.0,3.0,2,35.0,2011-06-03,16,25,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110251630.0,421726.0,434373.0,2.0,2,18.0,2011-06-03,17,50,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110253440.0,421632.0,440839.0,2.0,2,62.0,2011-06-03,18,20,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110253440.0,421632.0,440839.0,2.0,2,10.0,2011-06-03,18,20,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110252220.0,428861.0,433345.0,1.0,2,51.0,2011-06-03,7,42,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110252820.0,430102.0,433930.0,1.0,0,72.0,2011-06-03,13,26,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110253250.0,435688.0,434813.0,1.0,2,12.0,2011-06-03,16,50,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110253320.0,431884.0,435134.0,1.0,2,41.0,2011-06-03,18,10,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110253400.0,435710.0,436958.0,2.0,2,24.0,2011-06-03,17,40,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110253400.0,435710.0,436958.0,2.0,2,25.0,2011-06-03,17,40,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110253400.0,422103.0,432443.0,2.0,2,25.0,2011-06-03,15,55,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110253400.0,428950.0,435467.0,3.0,2,22.0,2011-06-03,20,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110253530.0,429914.0,437033.0,1.0,2,16.0,2011-06-03,21,44,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110253544.0,421586.0,433554.0,3.0,2,35.0,2011-06-03,20,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110253544.0,421586.0,433554.0,3.0,2,26.0,2011-06-03,20,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110253720.0,439969.0,442479.9,2.0,1,17.0,2011-06-03,21,44,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110253870.0,432362.0,426478.1,2.0,2,45.0,2011-06-03,12,50,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110254410.0,424777.0,440039.0,1.0,2,10.0,2011-06-04,11,36,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
110255510.0,433448.0,434822.0,2.0,2,20.0,2011-06-04,19,15,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
110255520.0,428847.0,440091.0,1.0,2,13.0,2011-06-04,17,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110260890.0,431892.0,434912.0,3.0,2,15.0,2011-06-04,20,22,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110253760.0,435107.0,435671.0,2.0,2,35.0,2011-06-04,5,17,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110253784.0,430785.0,433451.0,2.0,2,31.0,2011-06-04,5,17,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110254220.0,430724.0,435818.0,2.0,2,10.0,2011-06-05,12,39,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110254610.0,429030.0,426478.1,2.0,1,45.0,2011-06-05,13,25,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110254770.0,437967.0,432895.0,1.0,2,21.0,2011-06-05,17,26,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110256030.0,430976.0,428869.0,2.0,1,31.0,2011-06-05,17,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110255656.0,428448.0,438607.0,2.0,2,72.0,2011-06-06,13,7,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110256024.0,428402.0,434036.0,2.0,2,42.0,2011-06-06,13,40,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
110256030.0,421531.75,442479.9,2.0,2,34.0,2011-06-06,15,20,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110256200.0,433015.0,435778.0,2.0,2,13.0,2011-06-06,16,35,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110257016.0,434430.0,434380.0,2.0,2,40.0,2011-06-06,9,40,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110257060.0,421531.75,440547.0,1.0,2,28.0,2011-06-06,11,25,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110257520.0,426548.0,432009.0,3.0,2,40.0,2011-06-06,10,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
110257950.0,424457.0,427784.0,3.0,2,31.0,2011-06-06,16,44,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110257950.0,424457.0,427784.0,3.0,2,44.0,2011-06-06,16,44,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110257950.0,424457.0,427784.0,3.0,2,21.0,2011-06-06,16,44,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110257950.0,424457.0,427784.0,3.0,2,50.0,2011-06-06,16,44,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110257980.0,431451.0,435818.0,3.0,2,52.0,2011-06-06,19,26,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110257980.0,430958.0,435785.0,1.0,2,15.0,2011-06-06,18,30,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110258040.0,440436.84,428496.0,2.0,2,15.0,2011-06-06,15,50,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
110258050.0,434900.0,428193.0,2.0,1,70.0,2011-06-06,19,45,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
110258090.0,427227.0,433525.0,2.0,2,57.0,2011-06-06,21,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110258090.0,427227.0,433525.0,2.0,2,54.0,2011-06-07,21,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110258150.0,428052.0,426478.1,2.0,2,29.0,2011-06-07,20,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110258150.0,428052.0,426478.1,2.0,2,19.0,2011-06-07,20,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110258150.0,428052.0,426478.1,2.0,2,28.0,2011-06-07,20,5,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110258616.0,431345.0,435055.0,2.0,2,53.0,2011-06-08,6,40,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110258640.0,429141.0,435251.0,3.0,2,62.0,2011-06-08,8,10,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110258840.0,432741.0,429212.0,1.0,1,36.0,2011-06-08,10,45,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
110259380.0,429407.0,433914.0,2.0,2,47.0,2011-06-08,14,59,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110260600.0,428759.0,433287.0,2.0,2,61.0,2011-06-08,7,55,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110260990.0,432858.0,435376.0,2.0,2,71.0,2011-06-08,11,45,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110261060.0,426354.0,431898.0,3.0,2,19.0,2011-06-08,8,40,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110261060.0,426354.0,431898.0,3.0,2,46.0,2011-06-08,8,40,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
110261390.0,430646.0,439628.0,3.0,2,52.0,2011-06-08,15,24,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
